DROP  |B          |2,3,5          |3          |Witc       |50-100     |150-200    |300-400    |       |           |           |           |           |
DROP  |A          |6,4,3,1        |4          |Bowl       |50-100     |150-200    |0	      |       |           |           |           |           |
DROP  |B          |1,2,4,5        |4          |Bowl       |50-100     |150-200    |0	      |       |           |           |           |           |
DROP  |A-B        |1,3,2          |4          |Bowl       |50-100     |150-200    |500-900    |       |           |           |           |           |
DROP  |A          |3              |1          |SWiza      |50-100     |150-200    |100-120    |       |           |           |           |           |
DROP  |B          |3              |1          |SWiza      |50-100     |150-200    |100-120    |       |           |           |           |           |
DROP  |A          |4              |1          |SWiza      |50-100     |150-200    |100-120    |       |           |           |           |           |
DROP  |B          |4              |1          |SWiza      |50-100     |150-200    |100-120    |       |           |           |           |           |
DROP  |A          |5              |1          |SWiza      |50-100     |150-200    |100-120    |       |           |           |           |           |
DROP  |B          |5              |1          |SWiza      |50-100     |150-200    |300-400    |       |           |           |           |           |
DROP  |A          |1              |1          |Warden     |27-50      |0          |100-250    |       |           |           |           |           |
DROP  |F          |1              |1          |JSpell     |50-70      |0          |300-500    |       |           |           |           |           |
DROP  |C          |3              |1          |Rspell     |27-50      |0          |400-500    |       |           |           |           |           |
DROP  |E          |3              |1          |Rspell     |27-50      |0          |100-120    |       |           |           |           |           |
DROP  |N          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |O          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |P          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |Q          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |R          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |S          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |T          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |U          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |A          |1              |1          |King       |27-50      |0          |100-250    |       |           |           |           |           |
DROP  |A          |1              |1          |Queen      |27-50      |0          |100-250    |       |           |           |           |           |
DROP  |A          |1              |1          |Prince     |27-50      |0          |100-250    |       |           |           |           |           |
DROP  |A          |1              |1          |Champion   |27-50      |0          |100-250    |       |           |           |           |           |
DROP  |G          |2              |1          |Rspell     |27-50      |0          |400-600    |       |           |           |           |           |
DROP  |H          |2              |1          |Rspell     |27-50      |0          |100-120    |       |           |           |           |           |
WAIT  |1500-2800  |               |           |           |           |           |           |       |           |           |           |           |
DROP  |I          |3              |1          |HaSpell    |30-50      |0          |400-600    |       |           |           |           |           |
DROP  |J          |3              |1          |Haspell    |30-50      |0          |400-600    |       |           |           |           |           |
DROP  |J          |1              |1          |Rspell     |30-50      |0          |50-100     |       |           |           |           |           |
DROP  |W          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |Z          |1              |1          |FSpell     |0          |0          |100-150    |       |           |           |           |           |
DROP  |L-M        |3-4            |1          |Arch       |50-70      |270-500    |300-400    |       |           |           |           |           |
WAIT  |2500-3500  |               |           |           |           |           |           |       |           |           |           |           |
DROP  |A-B        |1,2,4,5,6      |5          |REMAIN     |50-70      |100        |50-100     |       |           |           |           |           |  
      |                                                                 																			  |
      |-------------------------------------------------------IceBowitchSWiz End----------------------------------------------------------------------|
