MAKE  |P          |FRONT-RIGHT|10         |0          |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |T          |FRONT-LEFT |10         |-16        |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |N          |FRONT-LEFT |10         |-23        |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |S          |FRONT-RIGHT|10         |-23        |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |U          |FRONT-LEFT |10         |-23        |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |B          |FRONT-LEFT |1          |1          |IGNORE     |0          |0          |TOWNHALL   |           |           |           |           |
MAKE  |X          |FRONT-RIGHT|1          |1          |IGNORE     |0          |0          |TOWNHALL   |           |           |           |           |
MAKE  |F          |FRONT-LEFT |1          |1          |IGNORE     |0          |0          |EAGLE      |           |           |           |           |
MAKE  |G          |FRONT-RIGHT|1          |1          |IGNORE     |0          |0          |EAGLE      |           |           |           |           |
MAKE  |C          |RIGHT-FRONT|1          |1          |IGNORE     |0          |0          |EAGLE      |           |           |           |           |
MAKE  |D          |LEFT-FRONT |1          |1          |IGNORE     |0          |0          |EAGLE      |           |           |           |           |
MAKE  |E          |LEFT-BACK  |1          |1          |IGNORE     |0          |0          |TOWNHALL   |           |           |           |           |
MAKE  |W          |RIGHT-BACK |1          |1          |IGNORE     |0          |0          |TOWNHALL   |           |           |           |           |
MAKE  |H          |BACK-LEFT  |1          |1          |IGNORE     |0          |0          |TOWNHALL   |           |           |           |           |
MAKE  |I          |BACK-RIGHT |1          |1          |IGNORE     |0          |0          |TOWNHALL   |           |           |           |           |
MAKE  |J          |LEFT-BACK  |1          |1          |IGNORE     |0          |0          |INFERNO    |           |           |           |           |
MAKE  |K          |RIGHT-BACK |1          |1          |IGNORE     |0          |0          |INFERNO    |           |           |           |           |
MAKE  |L          |BACK-LEFT  |1          |1          |IGNORE     |0          |0          |INFERNO    |           |           |           |           |
MAKE  |V          |BACK-RIGHT |1          |1          |IGNORE     |0          |0          |INFERNO    |           |           |           |           |
      |VECTOR_____|INDEX______|QTY_X_VECT_|TROOPNAME__|DELAY_DROP_|DELAYCHANGE|SLEEPAFTER_|___________|___________|___________|___________|___________|
DROP  |M          |8          |1          |BabyD      |50-70      |0          |300-420    |           |           |           |           |           |
DROP  |P          |8          |1          |BabyD      |50-70      |0          |200-220    |           |           |           |           |           |
WAIT  |800-1200   |           |           |           |           |           |           |           |           |           |           |           |
DROP  |M          |1          |2          |SGiant     |50-70      |0          |250-420    |           |           |           |           |           |
DROP  |M          |1          |1          |WallW      |50-70      |0          |100-120    |           |	    	  |           |           |           |
DROP  |M          |1          |1          |LogL       |50-70      |0          |100-120    |           |           |           |           |           |
WAIT  |500-1000   |           |           |           |           |           |           |           |           |           |           |           |
DROP  |Q          |3,5,6,8,10 |5          |SGiant     |70-95      |60-90      |0	      |           |           |           |           |           |
DROP  |R          |1,3,5,6,8  |5          |SGiant     |60-82      |60-90      |150-200    |           |           |           |           |           |
DROP  |Q          |10         |1          |SGiant     |70-95      |60-90      |150-200    |           |           |           |           |           |
DROP  |R          |1          |1          |SGiant     |60-82      |60-90      |150-200    |           |           |           |           |           |
WAIT  |300-600    |           |           |           |           |           |           |           |           |           |           |           |
DROP  |Q          |6,8        |2          |SWitc      |70-95      |60-90      |0	      |           |           |           |           |           |
DROP  |R          |1,3        |3          |SWitc      |70-95      |60-90      |150-250    |           |           |           |           |           |
DROP  |Q          |10         |1          |King       |0          |0          |20-50      |           |    ﻿       |           |           |           |
DROP  |Q          |10         |1          |Queen      |0          |0          |20-50      |           |           |           |           |           |
DROP  |Q          |10         |1          |Prince     |0          |0          |20-50      |           |           |           |           |           |
DROP  |Q          |10         |1          |Warden     |0          |0          |20-50      |           |           |           |           |           |
DROP  |Q          |10         |1          |Champion   |0          |0          |150-170    |           |           |           |           |           |
DROP  |A          |3          |1          |RSpell     |50-70      |0          |200-300    |           |           |           |           |           |
DROP  |O          |3          |1          |RSpell     |50-70      |0          |300-350    |           |           |           |           |           |
DROP  |F          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
WAIT  |4300-4500  |           |           |           |           |           |           |           |           |           |           |           |
DROP  |N          |1          |1          |SkSpell    |70-95      |60-90      |200-320    |           |           |           |           |           |
DROP  |S          |2          |2          |SkSpell    |70-95      |60-90      |200-320    |           |           |           |           |           |
DROP  |U          |2          |2          |SkSpell    |70-95      |60-90      |200-320    |           |           |           |           |           |
DROP  |X          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
DROP  |B          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
DROP  |T          |1          |1          |RSpell     |50-70      |0          |50-70      |           |           |           |           |           |
DROP  |G          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
WAIT  |5300-5500  |           |           |           |           |           |           |           |           |           |           |           |
DROP  |W          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
DROP  |J          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
DROP  |K          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
DROP  |Y          |1          |1          |RSpell     |50-70      |0          |50-70      |           |           |           |           |           |
WAIT  |5300-5500  |           |           |           |           |           |           |           |           |           |           |           |
DROP  |H          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
DROP  |L          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
DROP  |V          |1          |1          |FSpell     |50-70      |0          |50-70      |           |           |           |           |           |
RECALC|           |           |           |           |           |           |           |           |           |           |           |           |
DROP  |P-M        |1-8        |8          |REMAIN     |50-70      |100        |50-100     |           |           |           |           |           |
      |                                                                 																			  |
      |---------------------------------------------------SuperGiant Superwitches End-----------------------------------------------------------------|
