MAKE  |F          |FRONT-LEFT |1          |0          |IGNORE     |0          |0          |TOWNHALL   |           |           |           |           |
MAKE  |Y          |FRONT-RIGHT|1          |0          |IGNORE     |0          |0          |TOWNHALL   |           |           |           |           |
MAKE  |I          |BACK-LEFT  |1          |0          |IGNORE     |0          |0          |INFERNO    |           |           |           |           |
MAKE  |J          |BACK-RIGHT |1          |0          |IGNORE     |0          |0          |INFERNO    |           |           |           |           |
MAKE  |E          |LEFT-BACK  |1          |0          |IGNORE     |0          |0          |SCATTER    |           |           |           |           |
MAKE  |H          |RIGHT-BACK |1          |0          |IGNORE     |0          |0          |SCATTER    |           |           |           |           |
MAKE  |L          |BACK-LEFT  |1          |0          |IGNORE     |0          |0          |SCATTER    |           |           |           |           |
MAKE  |G          |BACK-RIGHT |1          |0          |IGNORE     |0          |0          |SCATTER    |           |           |           |           |
      |                                                                                                                      						  |
      |VECTOR_____|INDEX______|QTY_X_VECT_|TROOPNAME__|DELAY_DROP_|DELAYCHANGE|SLEEPAFTER_|___________|___________|___________|___________|___________|
DROP  |Q          |3          |1          |Ball       |0          |27-50      |350-700    |           |           |           |           |           |
DROP  |R          |8          |1          |Ball       |0          |27-50      |1050-1090  |           |           |           |           |           |
DROP  |Q          |3          |1          |EDrag      |55-70      |27-50      |350-700    |           |           |           |           |           |
DROP  |R          |8          |1          |EDrag      |55-70      |27-50      |150-250    |           |           |           |           |           |
WAIT  |8500-9500  |           |           |           |           |           |           |           |           |           |           |           |
DROP  |Q          |5,8        |2          |EDrag      |70-95      |160-190    |0          |           |           |           |           |           |
DROP  |R          |1,5        |2          |EDrag      |60-82      |137-150    |500-700    |           |           |           |           |           |
DROP  |Q          |6          |1          |RDrag      |70-95      |160-190    |15-20      |           |           |           |           |           |
DROP  |R          |4          |1          |RDrag      |60-82      |137-150    |500-700    |           |           |           |           |           |
DROP  |Q          |10         |1          |Castle     |0          |50-70      |150-170    |           |           |           |           |           |
DROP  |Q          |10         |1          |WallW      |0          |50-70      |150-170    |           |           |           |           |           |
DROP  |Q          |10         |1          |StoneS     |0          |50-70      |350-470    |           |           |           |           |           |
DROP  |Q          |5-10       |6          |Ball       |50-70      |127-150    |0     	  |           |           |           |           |           |
DROP  |R          |1-6        |6          |Ball       |50-70      |127-150    |0	      |           |           |           |           |           |
DROP  |Q          |8,9        |2          |Ball       |50-70      |127-150    |15-20      |           |           |           |           |           |
DROP  |R          |2,3        |2          |Ball       |50-70      |127-150    |15-20      |           |           |           |           |           |
DROP  |Q          |10         |1          |Warden     |50-70      |0          |300-350    |           |           |           |           |           |
DROP  |S          |5          |1          |RSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |S          |1          |1          |RSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |T          |4          |1          |RSpell     |0          |0          |830-890    |           |           |           |           |           |
DROP  |Q          |10         |1          |King       |0          |0          |150-200    |           |           |           |           |           |
DROP  |Q          |10         |1          |SiegeB     |0          |50-70      |350-470    |           |           |           |           |           |
DROP  |Q          |10         |1          |Queen      |0          |0          |900-950    |           |           |           |           |           |
DROP  |Q          |10         |1          |Prince     |0          |0          |900-950    |           |           |           |           |           |
DROP  |Q          |10         |1          |Champion   |0          |0          |900-950    |           |           |           |           |           |
DROP  |P          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |A          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |B          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |U          |3          |1          |RSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |V          |2          |1          |RSpell     |0          |0          |100-150    |           |           |           |           |           |
WAIT  |3000-3300  |           |           |           |           |           |           |           |           |           |           |           |
DROP  |P          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |K          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
WAIT  |3000-3400  |           |           |           |           |           |           |           |           |           |           |           |
DROP  |W          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |B          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |P          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |K          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |Z          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |F          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |Y          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |I          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |J          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |E          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |H          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |L          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
DROP  |G          |1          |1          |FSpell     |0          |0          |400-600    |           |           |           |           |           |
WAIT  |1300-1500  |           |           |           |           |           |           |           |           |           |           |           |
DROP  |M          |5          |1          |EDrag      |55-70      |27-50      |500-540    |           |           |           |           |           |
DROP  |M          |5          |1          |RBall      |55-70      |27-50      |150-370    |           |           |           |           |           |
DROP  |N          |5          |1          |EDrag      |55-70      |27-50      |500-540    |           |           |           |           |           |
DROP  |N          |5          |1          |RBall      |55-70      |27-50      |150-370    |           |           |           |           |           |
DROP  |Q          |8-10       |3          |REMAIN     |50-70      |100        |50-100     |           |           |           |           |           |
      |                                                                                                                    						      |
      |--------------------------------------------------------ElectroLoonsRiders End-----------------------------------------------------------------|
